SegID_data_1min,SegID_data_5min,SegID_data_15min,SegID_data_60min
166611836,166671838.0,166671838.0,166611836
166611838,166674003.0,166674003.0,166611838
166611840,166674095.0,166674095.0,166611840
166612124,166674651.0,166674651.0,166612124
166612125,166674659.0,166674659.0,166612125
166612294,166674686.0,166674686.0,166612294
166612728,166674696.0,166674696.0,166612728
166612738,166674777.0,166674777.0,166612738
166613298,166674809.0,166674809.0,166613298
166613999,166675890.0,166675890.0,166613999
166614014,166676878.0,166676878.0,166614014
166614074,166678373.0,166678373.0,166614074
166615478,166679813.0,166679813.0,166615478
166615507,166680692.0,166680692.0,166615507
166616498,166681321.0,166681321.0,166616498
166618420,166684070.0,166684070.0,166618420
166620073,166685715.0,166685715.0,166620073
166621204,166686747.0,166686747.0,166621204
166622439,166687210.0,166687210.0,166622439
166622704,166688351.0,166688351.0,166622704
166622714,166689505.0,166689505.0,166622714
166625438,166690214.0,166690214.0,166625438
166626108,166692272.0,166692272.0,166626108
166626183,166692420.0,166692420.0,166626183
166629332,166692473.0,166692473.0,166629332
166629843,166692546.0,166692546.0,166629843
166630124,166693251.0,166693251.0,166630124
166631348,166693914.0,166693914.0,166631348
166633461,166695598.0,166695598.0,166633461
166638405,166695740.0,166695740.0,166638405
166638464,166697422.0,166697422.0,166638464
166639092,166697917.0,166697917.0,166639092
166642479,166697990.0,166697990.0,166642479
166644062,166698051.0,166698051.0,166644062
166644260,166698188.0,166698188.0,166644260
166644535,166698251.0,166698251.0,166644535
166645940,166698794.0,166698794.0,166645940
166646650,166699336.0,166699336.0,166646650
166648916,166699564.0,166699564.0,166648916
166649017,166702627.0,166702627.0,166649017
166650060,166703208.0,166703208.0,166650060
166650210,166703514.0,166703514.0,166650210
166651296,166703568.0,166703568.0,166651296
166651332,166703702.0,166703702.0,166651332
166651777,166704836.0,166704836.0,166651777
166652537,166705559.0,166705559.0,166652537
166653341,166705699.0,166705699.0,166653341
166653412,166706789.0,166706789.0,166653412
166654069,166706937.0,166706937.0,166654069
166654344,166708037.0,166708037.0,166654344
166654506,166710771.0,166710771.0,166654506
166656931,166715853.0,166715853.0,166656931
166660573,166715855.0,166715855.0,166660573
166660574,166716522.0,166716522.0,166660574
166661630,166716523.0,166716523.0,166661630
166667169,166716962.0,166716962.0,166667169
166667433,166717041.0,166717041.0,166667433
166668535,166717806.0,166717806.0,166668535
166669465,166721191.0,166721191.0,166669465
166669915,166721492.0,166721492.0,166669915
166671385,166723194.0,166723194.0,166671385
166671838,166726879.0,166726879.0,166671838
166674003,166726928.0,166726928.0,166674003
166674095,166727312.0,166727312.0,166674095
166674651,166727404.0,166727404.0,166674651
166674659,166728535.0,166728535.0,166674659
166674686,166730164.0,166730164.0,166674686
166674696,166730940.0,166730940.0,166674696
166674777,166731440.0,166731440.0,166674777
166674809,166732374.0,166732374.0,166674809
166675890,166733721.0,166733721.0,166675890
166676878,166734095.0,166734095.0,166676878
166678373,166735164.0,166735164.0,166678373
166679813,166735180.0,166735180.0,166679813
166680692,166735864.0,166735864.0,166680692
166681321,166739352.0,166739352.0,166681321
166684070,166740733.0,166740733.0,166684070
166684575,166742193.0,166742193.0,166684575
166685715,166743273.0,166743273.0,166685715
166686747,166743515.0,166743515.0,166686747
166687210,166744748.0,166744748.0,166687210
166688351,166745147.0,166745147.0,166688351
166689505,166748808.0,166748808.0,166689505
166690214,166749271.0,166749271.0,166690214
166692175,166749376.0,166749376.0,166692175
166692272,166750231.0,166750231.0,166692272
166692420,166750250.0,166750250.0,166692420
166692473,166752629.0,166752629.0,166692473
166692546,166753458.0,166753458.0,166692546
166693251,166753721.0,166753721.0,166693251
166693914,166756235.0,166756235.0,166693914
166695598,166756302.0,166756302.0,166695598
166695740,166757883.0,166757883.0,166695740
166697422,166758102.0,166758102.0,166697422
166697506,166759662.0,166759662.0,166697506
166697917,166760483.0,166760483.0,166697917
166697990,166760999.0,166760999.0,166697990
166698051,166761840.0,166761840.0,166698051
166698188,166762288.0,166762288.0,166698188
166698251,166763127.0,166763127.0,166698251
166698794,166763128.0,166763128.0,166698794
166699336,166763845.0,166763845.0,166699336
166699564,166765116.0,166765116.0,166699564
166702627,166767704.0,166767704.0,166702627
166703208,166768185.0,166768185.0,166703208
166703514,166768187.0,166768187.0,166703514
166703568,166769354.0,166769354.0,166703568
166703611,166771717.0,166771717.0,166703611
166703702,166772445.0,166772445.0,166703702
166704836,166774038.0,166774038.0,166704836
166705559,166776258.0,166776258.0,166705559
166705699,166779841.0,166779841.0,166705699
166706789,166780733.0,166780733.0,166706789
166706937,166782413.0,166782413.0,166706937
166708037,166783173.0,166783173.0,166708037
166710771,166783224.0,166783224.0,166710771
166711453,166783574.0,166783574.0,166711453
166715853,166784071.0,166784071.0,166715853
166715855,166787926.0,166787926.0,166715855
166716522,166788581.0,166788581.0,166716522
166716523,166789711.0,166789711.0,166716523
166716962,166790491.0,166790491.0,166716962
166717041,166791869.0,166791869.0,166717041
166717806,166793232.0,166793232.0,166717806
166721191,166793287.0,166793287.0,166721191
166721492,166793902.0,166793902.0,166721492
166723194,166795920.0,166795920.0,166723194
166724959,166796066.0,166796066.0,166724959
166726879,166797105.0,166797105.0,166726879
166726928,166797828.0,166797828.0,166726928
166727312,166801795.0,166801795.0,166727312
166727404,166802759.0,166802759.0,166727404
166728535,166802841.0,166802841.0,166728535
166730164,166804025.0,166804025.0,166730164
166730940,166805165.0,166805165.0,166730940
166731440,166806295.0,166806295.0,166731440
166732374,166807109.0,166807109.0,166732374
166733721,166810646.0,166810646.0,166733721
166734095,166810748.0,166810748.0,166734095
166734849,166811025.0,166811025.0,166734849
166735164,166813888.0,166813888.0,166735164
166735180,166813889.0,166813889.0,166735180
166735864,166813957.0,166813957.0,166735864
166739352,166816192.0,166816192.0,166739352
166740733,166816424.0,166816424.0,166740733
166742193,166816437.0,166816437.0,166742193
166743273,166822006.0,166822006.0,166743273
166743515,166823899.0,166823899.0,166743515
166744748,166823910.0,166823910.0,166744748
166745147,166824744.0,166824744.0,166745147
166748808,166824840.0,166824840.0,166748808
166749271,166825184.0,166825184.0,166749271
166749376,166825273.0,166825273.0,166749376
166750231,166826422.0,166826422.0,166750231
166750250,166826446.0,166826446.0,166750250
166752031,166826447.0,166826447.0,166752031
166752629,166826741.0,166826741.0,166752629
166753458,166828593.0,166828593.0,166753458
166753721,166828759.0,166828759.0,166753721
166756235,166833501.0,166833501.0,166756235
166756302,166833547.0,166833547.0,166756302
166757883,166833815.0,166833815.0,166757883
166758102,166835544.0,166835544.0,166758102
166759662,166837905.0,166837905.0,166759662
166760483,166842028.0,166842028.0,166760483
166760999,166843712.0,166843712.0,166760999
166761840,166844467.0,166844467.0,166761840
166762288,166845768.0,166845768.0,166762288
166763127,166845769.0,166845769.0,166763127
166763128,166845800.0,166845800.0,166763128
166763845,166848877.0,166848877.0,166763845
166765116,166851428.0,166851428.0,166765116
166767704,166851438.0,166851438.0,166767704
166768185,166853682.0,166853682.0,166768185
166768187,166855863.0,166855863.0,166768187
166769354,166855933.0,166855933.0,166769354
166771717,166857781.0,166857781.0,166771717
166771775,166857782.0,166857782.0,166771775
166772445,166859503.0,166859503.0,166772445
166774038,166859504.0,166859504.0,166774038
166776258,166861007.0,166861007.0,166776258
166777398,166863066.0,166863066.0,166777398
166779841,166864318.0,166864318.0,166779841
166780733,166864328.0,166864328.0,166780733
166782413,166867437.0,166867437.0,166782413
166783173,166868775.0,166868775.0,166783173
166783224,166868952.0,166868952.0,166783224
166783574,166870192.0,166870192.0,166783574
166784071,166871210.0,166871210.0,166784071
166787478,166872059.0,166872059.0,166787478
166787926,166873081.0,166873081.0,166787926
166788581,166876360.0,166876360.0,166788581
166789711,166883909.0,166883909.0,166789711
166790491,166885170.0,166885170.0,166790491
166791869,166886548.0,166886548.0,166791869
166793232,166887733.0,166887733.0,166793232
166793287,166889760.0,166889760.0,166793287
166793902,166889772.0,166889772.0,166793902
166795920,166893864.0,166893864.0,166795920
166796066,166893928.0,166893928.0,166796066
166797105,166893929.0,166893929.0,166797105
166797828,166897759.0,166897759.0,166797828
166801795,166897764.0,166897764.0,166801795
166802759,166898887.0,166898887.0,166802759
166802841,166899000.0,166899000.0,166802841
166804025,166901529.0,166901529.0,166804025
166805165,166903489.0,166903489.0,166805165
166805208,166904856.0,166904856.0,166805208
166806085,166904930.0,166904930.0,166806085
166806295,166909502.0,166909502.0,166806295
166807109,166910590.0,166910590.0,166807109
166810646,166913534.0,166913534.0,166810646
166810748,166917048.0,166917048.0,166810748
166811025,166920158.0,166920158.0,166811025
166813888,166920240.0,166920240.0,166813888
166813889,166920296.0,166920296.0,166813889
166813957,166920782.0,166920782.0,166813957
166816192,166920880.0,166920880.0,166816192
166816424,166921041.0,166921041.0,166816424
166816437,166923169.0,166923169.0,166816437
166822006,166926003.0,166926003.0,166822006
166823899,166926119.0,166926119.0,166823899
166823910,166927406.0,166927406.0,166823910
166824744,166930838.0,166930838.0,166824744
166824840,166933549.0,166933549.0,166824840
166825184,166936058.0,166936058.0,166825184
166825273,166936742.0,166936742.0,166825273
166826422,166936921.0,166936921.0,166826422
166826446,166937551.0,166937551.0,166826446
166826447,166940523.0,166940523.0,166826447
166826741,166940980.0,166940980.0,166826741
166828593,166941674.0,166941674.0,166828593
166828759,166941815.0,166941815.0,166828759
166833501,166942305.0,166942305.0,166833501
166833547,166944849.0,166944849.0,166833547
166833815,166946088.0,166946088.0,166833815
166835544,166947609.0,166947609.0,166835544
166837721,166948910.0,166948910.0,166837721
166837905,166950784.0,166950784.0,166837905
166842028,166951496.0,166951496.0,166842028
166843712,166952344.0,166952344.0,166843712
166844467,166955335.0,166955335.0,166844467
166845768,166961728.0,166961728.0,166845768
166845769,166962307.0,166962307.0,166845769
166845800,166963362.0,166963362.0,166845800
166848877,166964220.0,166964220.0,166848877
166851428,166964418.0,166964418.0,166851428
166851438,166964484.0,166964484.0,166851438
166853682,166970275.0,166970275.0,166853682
166855863,166970793.0,166970793.0,166855863
166855933,166970850.0,166970850.0,166855933
166857781,166979570.0,166979570.0,166857781
166857782,166979665.0,166979665.0,166857782
166859503,166982889.0,166982889.0,166859503
166859504,166995207.0,166995207.0,166859504
166860295,167004119.0,167004119.0,166860295
166861007,167009377.0,167009377.0,166861007
166863066,167013792.0,167013792.0,166863066
166864318,167013793.0,167013793.0,166864318
166864328,167015027.0,167015027.0,166864328
166865985,167015444.0,167015444.0,166865985
166867437,167018424.0,167018424.0,166867437
166868775,167022692.0,167022692.0,166868775
166868952,167022725.0,167022725.0,166868952
166870192,167022727.0,167022727.0,166870192
166871210,167031625.0,167031625.0,166871210
166872059,167033503.0,167033503.0,166872059
166873081,167038316.0,167038316.0,166873081
166876360,167038321.0,167038321.0,166876360
166879155,167038392.0,167038392.0,166879155
166883909,167044890.0,167044890.0,166883909
166885170,167045515.0,167045515.0,166885170
166886548,167048081.0,167048081.0,166886548
166887733,167048138.0,167048138.0,166887733
166889760,167050753.0,167050753.0,166889760
166889772,167050893.0,167050893.0,166889772
166893864,167050895.0,167050895.0,166893864
166893928,167052172.0,167052172.0,166893928
166893929,167052306.0,167052306.0,166893929
166897759,167052972.0,167052972.0,166897759
166897764,167056480.0,167056480.0,166897764
166898887,167056560.0,167056560.0,166898887
166899000,167058231.0,167058231.0,166899000
166901529,167060916.0,167060916.0,166901529
166903489,167061092.0,167061092.0,166903489
166904856,167062406.0,167062406.0,166904856
166904930,167066128.0,167066128.0,166904930
166909152,167066149.0,167066149.0,166909152
166909502,167066241.0,167066241.0,166909502
166910590,167066748.0,167066748.0,166910590
166913534,167068327.0,167068327.0,166913534
166917048,167068332.0,167068332.0,166917048
166920158,167070561.0,167070561.0,166920158
166920240,167080240.0,167080240.0,166920240
166920296,167083288.0,167083288.0,166920296
166920782,167084797.0,167084797.0,166920782
166920880,167084812.0,167084812.0,166920880
166921041,167085237.0,167085237.0,166921041
166923169,167085297.0,167085297.0,166923169
166926003,167086260.0,167086260.0,166926003
166926119,167086261.0,167086261.0,166926119
166927406,167089286.0,167089286.0,166927406
166930838,167090355.0,167090355.0,166930838
166933549,167090761.0,167090761.0,166933549
166936058,167090778.0,167090778.0,166936058
166936742,167094229.0,167094229.0,166936742
166936921,167094282.0,167094282.0,166936921
166937551,167103477.0,167103477.0,166937551
166940523,167103503.0,167103503.0,166940523
166940980,167107660.0,167107660.0,166940980
166941110,167111857.0,167111857.0,166941110
166941674,167112827.0,167112827.0,166941674
166941815,167118359.0,167118359.0,166941815
166942305,167122643.0,167122643.0,166942305
166944849,167127478.0,167127478.0,166944849
166946088,167129311.0,167129311.0,166946088
166947609,167129341.0,167129341.0,166947609
166948783,167129411.0,167129411.0,166948783
166948910,167129923.0,167129923.0,166948910
166950784,167130665.0,167130665.0,166950784
166951496,167131155.0,167131155.0,166951496
166952344,167131156.0,167131156.0,166952344
166955335,167131539.0,167131539.0,166955335
166961728,167131615.0,167131615.0,166961728
166962307,167131696.0,167131696.0,166962307
166963256,167131910.0,167131910.0,166963256
166963362,167132005.0,167132005.0,166963362
166964220,167138368.0,167138368.0,166964220
166964418,167143123.0,167143123.0,166964418
166964484,167148322.0,167148322.0,166964484
